status,doc_class,name,sparse,block_scale,accumulator,m,n,k,best_ms,mean_ms,peak_logical_tflops,mean_logical_tflops,peak_nonzero_tflops,regs_per_thread,sass_status,sass_family,sass_expected_count,sass_matched_count,sass_total_tensor_count,opcode,ptx_path,cubin_path,sass_text_path,sass_json_path,note
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe2m3/acc-f16,0,0,f16,16,8,32,11.1703043,11.20028114,510.6623139,509.2955585,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m1.e2m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe2m3_acc-f16_ce23d5479ec0.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe2m3_acc-f16_ce23d5479ec0.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m3_acc-f16_ce23d5479ec0.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m3_acc-f16_ce23d5479ec0.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe2m3/acc-f32,0,0,f32,16,8,32,11.1740799,11.2015934,510.4897668,509.235895,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m1.e2m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe2m3_acc-f32_ea05ecb86eba.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe2m3_acc-f32_ea05ecb86eba.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m3_acc-f32_ea05ecb86eba.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m3_acc-f32_ea05ecb86eba.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe2m1/acc-f16,0,0,f16,16,8,32,11.17440033,11.20739269,510.4751281,508.9723896,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m1.e2m1.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe2m1_acc-f16_485131976bf4.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe2m1_acc-f16_485131976bf4.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m1_acc-f16_485131976bf4.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m1_acc-f16_485131976bf4.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe2m1/acc-f32,0,0,f32,16,8,32,11.22908783,11.23262691,507.9890305,507.8289774,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m1.e2m1.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe2m1_acc-f32_b860908dd31e.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe2m1_acc-f32_b860908dd31e.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m1_acc-f32_b860908dd31e.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe2m1_acc-f32_b860908dd31e.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe4m3/ue8m0-1X,0,1,f32,16,8,32,5.669856071,5.681728363,1006.066709,1003.964476,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e4m3.e4m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe4m3_ue8m0-1X_ed1605702de1.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe4m3_ue8m0-1X_ed1605702de1.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe4m3_ue8m0-1X_ed1605702de1.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe4m3_ue8m0-1X_ed1605702de1.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe4m3/ue8m0-default-1X,0,1,f32,16,8,32,5.694528103,5.700959682,1001.707839,1000.577755,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e4m3.e4m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe4m3_ue8m0-default-1X_89352f912621.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe4m3_ue8m0-default-1X_89352f912621.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe4m3_ue8m0-default-1X_89352f912621.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe4m3_ue8m0-default-1X_89352f912621.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe5m2/ue8m0-1X,0,1,f32,16,8,32,5.673727989,5.681017399,1005.38014,1004.09012,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e4m3.e5m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe5m2_ue8m0-1X_5cbd343f8f19.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe5m2_ue8m0-1X_5cbd343f8f19.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe5m2_ue8m0-1X_5cbd343f8f19.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe5m2_ue8m0-1X_5cbd343f8f19.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe5m2/ue8m0-default-1X,0,1,f32,16,8,32,5.674015999,5.683570862,1005.329107,1003.639011,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e4m3.e5m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe5m2_ue8m0-default-1X_cac916169b81.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe5m2_ue8m0-default-1X_cac916169b81.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe5m2_ue8m0-default-1X_cac916169b81.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe5m2_ue8m0-default-1X_cac916169b81.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe3m2/ue8m0-1X,0,1,f32,16,8,32,5.696576118,5.705375671,1001.347708,999.8033028,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e4m3.e3m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe3m2_ue8m0-1X_8bd2502af9e5.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe3m2_ue8m0-1X_8bd2502af9e5.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe3m2_ue8m0-1X_8bd2502af9e5.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe3m2_ue8m0-1X_8bd2502af9e5.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe3m2/ue8m0-default-1X,0,1,f32,16,8,32,5.694623947,5.702150345,1001.69098,1000.368825,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e4m3.e3m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe3m2_ue8m0-default-1X_b5c6e73f7701.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe3m2_ue8m0-default-1X_b5c6e73f7701.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe3m2_ue8m0-default-1X_b5c6e73f7701.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe3m2_ue8m0-default-1X_b5c6e73f7701.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe2m3/ue8m0-1X,0,1,f32,16,8,32,5.696671963,5.704697609,1001.330861,999.9221398,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e4m3.e2m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe2m3_ue8m0-1X_ddf45b26267d.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe2m3_ue8m0-1X_ddf45b26267d.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m3_ue8m0-1X_ddf45b26267d.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m3_ue8m0-1X_ddf45b26267d.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe2m3/ue8m0-default-1X,0,1,f32,16,8,32,5.696608067,5.703897476,1001.342092,1000.062407,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e4m3.e2m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe2m3_ue8m0-default-1X_7b210e873401.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe2m3_ue8m0-default-1X_7b210e873401.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m3_ue8m0-default-1X_7b210e873401.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m3_ue8m0-default-1X_7b210e873401.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe2m1/ue8m0-1X,0,1,f32,16,8,32,5.694591999,5.703104019,1001.696599,1000.201543,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e4m3.e2m1.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe2m1_ue8m0-1X_36e5e1e2ef61.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe2m1_ue8m0-1X_36e5e1e2ef61.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m1_ue8m0-1X_36e5e1e2ef61.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m1_ue8m0-1X_36e5e1e2ef61.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e4m3xe2m1/ue8m0-default-1X,0,1,f32,16,8,32,5.696608067,5.704678059,1001.342092,999.9255666,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e4m3.e2m1.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e4m3xe2m1_ue8m0-default-1X_580fd8615b21.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e4m3xe2m1_ue8m0-default-1X_580fd8615b21.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m1_ue8m0-default-1X_580fd8615b21.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e4m3xe2m1_ue8m0-default-1X_580fd8615b21.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe4m3/ue8m0-1X,0,1,f32,16,8,32,5.692639828,5.701766014,1002.04011,1000.436255,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e5m2.e4m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe4m3_ue8m0-1X_92a4ea589359.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe4m3_ue8m0-1X_92a4ea589359.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe4m3_ue8m0-1X_92a4ea589359.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe4m3_ue8m0-1X_92a4ea589359.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe4m3/ue8m0-default-1X,0,1,f32,16,8,32,5.694560051,5.702015877,1001.702219,1000.392416,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e5m2.e4m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe4m3_ue8m0-default-1X_2f83eddcfe21.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe4m3_ue8m0-default-1X_2f83eddcfe21.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe4m3_ue8m0-default-1X_2f83eddcfe21.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe4m3_ue8m0-default-1X_2f83eddcfe21.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe5m2/ue8m0-1X,0,1,f32,16,8,32,5.694560051,5.701581001,1001.702219,1000.468719,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e5m2.e5m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe5m2_ue8m0-1X_dca6d087c2b1.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe5m2_ue8m0-1X_dca6d087c2b1.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe5m2_ue8m0-1X_dca6d087c2b1.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe5m2_ue8m0-1X_dca6d087c2b1.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe5m2/ue8m0-default-1X,0,1,f32,16,8,32,5.694623947,5.702419281,1001.69098,1000.321646,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e5m2.e5m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe5m2_ue8m0-default-1X_2241f0e64931.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe5m2_ue8m0-default-1X_2241f0e64931.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe5m2_ue8m0-default-1X_2241f0e64931.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe5m2_ue8m0-default-1X_2241f0e64931.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe3m2/ue8m0-1X,0,1,f32,16,8,32,5.692448139,5.701458931,1002.073853,1000.490139,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e5m2.e3m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe3m2_ue8m0-1X_97b0466269ad.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe3m2_ue8m0-1X_97b0466269ad.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe3m2_ue8m0-1X_97b0466269ad.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe3m2_ue8m0-1X_97b0466269ad.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe3m2/ue8m0-default-1X,0,1,f32,16,8,32,5.694496155,5.699884892,1001.713459,1000.766427,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e5m2.e3m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe3m2_ue8m0-default-1X_bdc957781521.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe3m2_ue8m0-default-1X_bdc957781521.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe3m2_ue8m0-default-1X_bdc957781521.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe3m2_ue8m0-default-1X_bdc957781521.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe2m3/ue8m0-1X,0,1,f32,16,8,32,5.694399834,5.700870514,1001.730403,1000.593405,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e5m2.e2m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe2m3_ue8m0-1X_0d4bb39bf7c5.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe2m3_ue8m0-1X_0d4bb39bf7c5.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m3_ue8m0-1X_0d4bb39bf7c5.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m3_ue8m0-1X_0d4bb39bf7c5.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe2m3/ue8m0-default-1X,0,1,f32,16,8,32,5.694335938,5.700825691,1001.741643,1000.601272,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e5m2.e2m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe2m3_ue8m0-default-1X_d4d728dc5f11.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe2m3_ue8m0-default-1X_d4d728dc5f11.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m3_ue8m0-default-1X_d4d728dc5f11.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m3_ue8m0-default-1X_d4d728dc5f11.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe2m1/ue8m0-1X,0,1,f32,16,8,32,5.693344116,5.700249672,1001.916154,1000.702385,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e5m2.e2m1.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe2m1_ue8m0-1X_ff0a4d836a81.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe2m1_ue8m0-1X_ff0a4d836a81.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m1_ue8m0-1X_ff0a4d836a81.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m1_ue8m0-1X_ff0a4d836a81.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e5m2xe2m1/ue8m0-default-1X,0,1,f32,16,8,32,5.694496155,5.700889587,1001.713459,1000.590057,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e5m2.e2m1.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e5m2xe2m1_ue8m0-default-1X_f660c9f0d709.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e5m2xe2m1_ue8m0-default-1X_f660c9f0d709.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m1_ue8m0-default-1X_f660c9f0d709.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e5m2xe2m1_ue8m0-default-1X_f660c9f0d709.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e3m2xe4m3/ue8m0-1X,0,1,f32,16,8,32,5.696640015,5.705376148,1001.336476,999.8032192,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e3m2.e4m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e3m2xe4m3_ue8m0-1X_31071842eb3d.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e3m2xe4m3_ue8m0-1X_31071842eb3d.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe4m3_ue8m0-1X_31071842eb3d.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe4m3_ue8m0-1X_31071842eb3d.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e3m2xe4m3/ue8m0-default-1X,0,1,f32,16,8,32,5.694560051,5.702483177,1001.702219,1000.310437,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e3m2.e4m3.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e3m2xe4m3_ue8m0-default-1X_4ff2beb2dc81.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e3m2xe4m3_ue8m0-default-1X_4ff2beb2dc81.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe4m3_ue8m0-default-1X_4ff2beb2dc81.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe4m3_ue8m0-default-1X_4ff2beb2dc81.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e3m2xe5m2/ue8m0-1X,0,1,f32,16,8,32,5.694623947,5.701286316,1001.69098,1000.520431,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.scale_vec::1X.m16n8k32.row.col.f32.e3m2.e5m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e3m2xe5m2_ue8m0-1X_8161a7bbaf05.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e3m2xe5m2_ue8m0-1X_8161a7bbaf05.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe5m2_ue8m0-1X_8161a7bbaf05.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe5m2_ue8m0-1X_8161a7bbaf05.sass.json,
PASS,DOCUMENTED,dense/mxf8f6f4/e3m2xe5m2/ue8m0-default-1X,0,1,f32,16,8,32,5.694528103,5.703282833,1001.707839,1000.170184,0,42,SASS_OK,QMMA.SF,32,32,32,mma.sync.aligned.kind::mxf8f6f4.block_scale.m16n8k32.row.col.f32.e3m2.e5m2.f32.ue8m0,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_mxf8f6f4_e3m2xe5m2_ue8m0-default-1X_aa4b2eee5141.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_mxf8f6f4_e3m2xe5m2_ue8m0-default-1X_aa4b2eee5141.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe5m2_ue8m0-default-1X_aa4b2eee5141.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_mxf8f6f4_e3m2xe5m2_ue8m0-default-1X_aa4b2eee5141.sass.json,
